6.872135,67.378216
6.624578,67.359017
6.411738,67.308307
6.231852,67.239555
6.081633,67.161791
5.840757,66.988853
5.683604,66.830713
5.581832,66.697425
5.459340,66.475863
5.378436,66.230808
5.314609,65.790272
5.317308,65.454292
5.350578,65.205482
5.454900,64.846826
5.533150,64.677658
5.629780,64.517484
5.720254,64.399690
5.810057,64.308624
5.987081,64.174948
6.132941,64.095041
6.365795,64.005684
6.606794,63.950174
6.996481,63.923844
7.287996,63.949224
7.717011,64.050067
8.127293,64.214026
8.127293,65.554206
6.980587,65.554206
6.975369,65.513428
6.976817,65.479753
6.983246,65.451979
6.993314,65.429108
7.005965,65.410310
7.020365,65.394895
7.035867,65.382290
7.069409,65.363166
7.102637,65.350886
7.166599,65.338212
7.266874,65.336334
7.357436,65.348912
7.627546,65.375272
7.694873,65.372254
7.743081,65.363085
7.777446,65.351332
7.801999,65.339356
7.836546,65.315685
7.867956,65.284380
7.892555,65.205971
7.874219,64.633134
7.887439,64.523641
7.890456,64.438545
7.882560,64.378282
7.876440,64.357232
7.860683,64.323177
7.844087,64.300429
7.828636,64.285203
7.815225,64.274927
7.791978,64.261516
7.764726,64.250717
7.281250,64.130902
7.087005,64.108789
6.741436,64.124830
6.488529,64.184931
6.308528,64.258364
6.181568,64.329945
6.007941,64.464678
5.859360,64.633287
5.716100,64.905292
5.642466,65.125134
5.581869,65.469838
5.575487,65.819307
5.632261,66.177975
5.723244,66.435566
5.818746,66.614610
5.905723,66.737671
6.060885,66.899340
6.149587,66.967994
6.245710,67.027379
6.469694,67.122129
6.673214,67.172606
6.854915,67.193377
7.175582,67.180809
7.413586,67.133690
7.757139,67.008727
8.072725,66.826507
8.083516,66.820194
8.093158,66.816219
8.101748,66.814267
8.109374,66.814061
8.112825,66.814529
8.116068,66.815338
8.119113,66.816461
8.124683,66.819582
8.129547,66.823700
8.133766,66.828651
8.137397,66.834292
8.143175,66.847378
8.147114,66.861929
8.150765,66.893987
8.146003,66.959286
8.133710,67.009966
8.119916,67.045585
8.107137,67.069542
8.096244,67.085361
8.077888,67.104746
8.067837,67.112143
8.057224,67.117799
7.992738,67.159162
7.872317,67.214540
7.488144,67.321425
7.181729,67.367796
6.872135,67.378216
6.872135,67.378216
6.872135,67.378216
10.132864,67.513058
10.132864,67.513058
10.075794,67.506104
9.872701,67.518368
9.772443,67.517428
9.723431,67.508227
9.675466,67.490551
9.659460,67.464154
9.648277,67.438232
9.646900,66.991256
9.658411,63.750585
9.691360,63.757653
9.716482,63.768625
9.726478,63.775096
9.742851,63.789843
9.754883,63.806084
9.763519,63.823204
9.769517,63.840727
9.776005,63.876817
9.754259,64.157013
9.761123,65.060654
9.760601,65.445164
10.040411,65.429420
10.464115,65.447067
10.671916,65.427531
10.773624,65.401196
10.873420,65.360208
12.199744,63.759250
12.233248,63.759151
12.245453,63.760701
12.255279,63.763105
12.263012,63.766235
12.268906,63.769975
12.271220,63.772026
12.273164,63.774191
12.274762,63.776460
12.276038,63.778822
12.277012,63.781269
12.277706,63.783791
12.278329,63.789072
12.278034,63.794567
12.276951,63.800221
12.272783,63.812017
12.090863,64.013150
11.170146,65.136222
10.863696,65.493488
9.760601,65.463104
9.760601,67.472038
10.498426,67.443707
10.861657,67.393894
11.037216,67.340827
11.206971,67.261654
11.294191,67.208384
11.364892,67.152971
11.473317,67.038480
11.539511,66.939935
11.579337,66.859993
11.621324,66.732026
11.639547,66.596451
11.636379,66.445079
11.614606,66.315124
11.582037,66.204762
11.497298,66.022800
11.412849,65.898838
11.339036,65.814685
11.213391,65.705299
11.072232,65.619468
11.140096,65.630876
11.259826,65.671003
11.355879,65.724127
11.432692,65.782696
11.549440,65.908006
11.620994,66.017272
11.700119,66.198228
11.742295,66.390255
11.751731,66.636942
11.727360,66.821734
11.691144,66.956189
11.607621,67.145211
11.552578,67.231730
11.488594,67.311509
11.333618,67.398539
11.191586,67.450698
10.932372,67.499959
10.132626,67.513058
10.132864,67.513058
10.132864,67.513058
14.184275,67.694698
14.184275,67.694698
14.140947,67.666516
14.105566,67.636425
14.076589,67.605293
14.031872,67.540274
13.874018,66.986981
13.547726,66.100980
12.710832,63.624313
12.810682,63.664695
12.892052,63.712708
12.957831,63.763440
13.058681,63.869302
13.120583,63.960785
13.158260,64.034975
13.199185,64.153391
13.219481,64.278073
13.322973,64.632511
13.354780,64.718304
13.384430,64.778696
13.410885,64.821039
13.458783,64.878722
13.518336,64.928043
13.577412,64.949934
14.011729,64.938054
15.317740,64.933526
15.512510,64.324067
15.622610,64.025890
15.696115,63.886349
15.787741,63.756187
15.834148,63.747066
15.871666,63.747213
15.887329,63.749938
15.901366,63.754083
15.913918,63.759437
15.925118,63.765813
15.935084,63.773044
15.951985,63.789787
15.965038,63.808443
15.974916,63.828216
15.987592,63.870223
15.992800,63.911005
15.989888,63.987443
15.978694,64.045540
15.949479,64.127025
15.930065,64.162589
15.907931,64.193081
14.676331,67.712876
14.642030,67.731898
14.610392,67.742224
14.581540,67.745834
14.555495,67.744317
14.532200,67.738944
14.511546,67.730730
14.493386,67.720480
14.477553,67.708830
14.451410,67.682305
14.432853,67.654876
14.420366,67.628304
14.412608,67.603528
14.408445,67.580978
14.407561,67.540310
14.412684,67.509457
14.420027,67.486487
14.437039,67.452854
14.461709,67.420896
15.224753,65.194734
13.529615,65.194734
14.414874,67.827944
14.184275,67.694698
14.184275,67.694698
14.184275,67.694698
18.823569,68.292880
18.823569,68.292880
18.775058,68.283807
18.733029,68.270030
18.696526,68.252844
18.635217,68.210651
18.588682,68.164493
18.521553,68.067508
18.449522,67.898309
18.403326,67.724021
18.121676,66.885606
17.057399,63.762947
16.637629,65.012557
15.527193,68.265408
15.486715,68.285885
15.447295,68.297987
15.409711,68.303465
15.374471,68.303744
15.341879,68.299986
15.312087,68.293136
15.259412,68.272270
15.218188,68.246235
15.187070,68.218178
15.164456,68.190041
15.148751,68.162978
15.138504,68.137632
15.132460,68.114314
15.129575,68.093130
15.130342,68.054535
15.136142,68.024518
15.153964,67.978175
15.183644,67.930753
16.708516,63.643755
16.729916,63.632907
16.752020,63.626022
16.774162,63.622175
16.818174,63.620864
16.897121,63.632689
16.997060,63.666904
17.027723,63.683229
17.036010,63.689541
17.037240,63.690846
17.037929,63.691744
17.038313,63.692370
17.038523,63.692812
17.038714,63.693428
17.038753,63.693716
17.038754,63.693989
17.046395,63.676670
17.055183,63.661643
17.064901,63.648689
17.075362,63.637609
17.086399,63.628221
17.110033,63.613683
17.134483,63.604261
17.159015,63.598955
17.183095,63.596942
17.229994,63.600440
17.271588,63.610734
17.307307,63.624816
17.337305,63.640714
17.385108,63.675785
17.415408,63.707458
17.434096,63.733850
17.445454,63.754967
17.457644,63.788525
17.463291,63.824039
17.749852,64.675852
18.997503,68.288016
18.823569,68.292886
18.823569,68.292880
18.823569,68.292880
19.401126,67.401474
19.401126,67.401474
19.657981,67.420755
19.721589,67.414500
19.767753,67.404202
19.801197,67.392713
19.848998,67.368514
19.893374,67.334810
19.910273,67.313411
19.923071,67.292457
19.939963,67.251153
19.948171,67.213241
19.951047,67.144143
19.923234,66.935029
19.923234,63.872101
19.860082,63.890479
19.744786,63.903932
19.657365,63.898307
19.592969,63.885198
19.500809,63.851174
19.417170,63.799821
19.407769,63.778095
19.405498,63.768763
19.404514,63.760222
19.404647,63.752402
19.405745,63.745242
19.407670,63.738684
19.410304,63.732676
19.413537,63.727172
19.421576,63.717357
19.431042,63.709128
19.453054,63.696053
19.501177,63.679668
19.648615,63.663516
20.768122,63.663516
20.781601,63.700448
20.787555,63.731636
20.787760,63.757949
20.783633,63.780122
20.776306,63.798780
20.766673,63.814451
20.755442,63.827587
20.743167,63.838568
20.716201,63.855796
20.689120,63.867412
20.636248,63.880412
20.594065,63.884428
20.530802,63.882002
20.472660,63.870395
20.443853,63.862683
20.417173,63.858954
20.392702,63.858396
20.370446,63.860341
20.331178,63.870057
20.300278,63.884604
20.276582,63.901582
20.258869,63.919438
20.245996,63.937191
20.236950,63.954240
20.230872,63.970242
20.224716,64.000489
20.224149,64.024879
20.226176,64.044036
20.233414,64.074020
20.246014,64.105326
20.246014,67.401474
20.309163,67.383102
20.424450,67.369653
20.511864,67.375276
20.576256,67.388380
20.668413,67.422389
20.752057,67.473716
20.761460,67.495436
20.763732,67.504765
20.764716,67.513304
20.764583,67.521121
20.763486,67.528279
20.761561,67.534834
20.758928,67.540839
20.755694,67.546341
20.747656,67.556151
20.738190,67.564376
20.716178,67.577444
20.668054,67.593817
20.520633,67.609954
19.401126,67.609954
19.401126,67.401474
19.401126,67.401474
19.401126,67.401474
21.149183,67.334378
21.149183,67.334378
22.573451,67.334378
22.573451,63.663516
22.603000,63.648499
22.631396,63.638424
22.658318,63.632390
22.683564,63.629645
22.730100,63.631810
22.768953,63.641182
22.800677,63.654820
22.826129,63.670721
22.846254,63.687542
22.861967,63.704400
22.874094,63.720731
22.891240,63.752710
22.900320,63.779405
22.904793,63.800879
22.907432,63.835316
22.904789,63.872289
22.896231,65.227806
22.896231,67.334378
24.320494,67.334378
24.335253,67.368604
24.343679,67.399774
24.347126,67.428005
24.346694,67.453449
24.343275,67.476279
24.337589,67.496678
24.330217,67.514837
24.311522,67.546089
24.290498,67.570112
24.268989,67.588306
24.248095,67.601875
24.207656,67.619863
24.174771,67.628131
24.149053,67.631161
24.109352,67.630262
24.069021,67.622391
23.833036,67.603592
23.597226,67.609954
21.149183,67.609954
21.149183,67.334378
21.149183,67.334378
21.149183,67.334378
24.560641,66.587644
24.560641,66.587644
24.503571,66.580690
24.300479,66.592954
24.200221,66.592014
24.151209,66.582813
24.103244,66.565138
24.087238,66.538740
24.076055,66.512818
24.074678,66.065841
24.086190,62.825167
24.119139,62.832235
24.144261,62.843207
24.154256,62.849678
24.170629,62.864425
24.182661,62.880666
24.191298,62.897786
24.197295,62.915310
24.203783,62.951399
24.182036,63.231595
24.188901,64.135236
24.188379,64.519747
24.468189,64.504003
24.891892,64.521650
25.099694,64.502114
25.201402,64.475780
25.301199,64.434791
26.627522,62.833832
26.661026,62.833733
26.673231,62.835283
26.683057,62.837687
26.690790,62.840817
26.696684,62.844558
26.698998,62.846608
26.700942,62.848773
26.702540,62.851042
26.703816,62.853404
26.704790,62.855851
26.705484,62.858373
26.706107,62.863654
26.705812,62.869149
26.704729,62.874803
26.700561,62.886599
26.518641,63.087732
25.597924,64.210804
25.291474,64.568070
24.188379,64.537687
24.188379,66.546624
24.926204,66.518293
25.289435,66.468480
25.464994,66.415413
25.634748,66.336240
25.721968,66.282969
25.792670,66.227556
25.901095,66.113065
25.967289,66.014520
26.007115,65.934578
26.049102,65.806611
26.067325,65.671037
26.064157,65.519665
26.042384,65.389709
26.009815,65.279347
25.925076,65.097383
25.840627,64.973421
25.766814,64.889268
25.641169,64.779881
25.500010,64.694050
25.567874,64.705459
25.687605,64.745586
25.783657,64.798710
25.860470,64.857279
25.977218,64.982589
26.048772,65.091856
26.127897,65.272813
26.170073,65.464840
26.179509,65.711528
26.155138,65.896319
26.118922,66.030775
26.035399,66.219796
25.980356,66.306315
25.916372,66.386094
25.761396,66.473124
25.619364,66.525284
25.360150,66.574544
24.560406,66.587644
24.560641,66.587644
24.560641,66.587644
28.370479,64.751512
28.370479,64.751512
28.383522,64.734124
28.387767,64.726185
28.390811,64.718636
28.392800,64.711465
28.393868,64.704660
28.394133,64.698208
28.393703,64.692095
28.392671,64.686309
28.389060,64.675500
28.383902,64.665878
28.377668,64.657339
28.362844,64.642685
28.347146,64.631435
28.315544,64.615674
28.290130,64.607473
28.252715,64.601667
28.235645,64.601946
28.220479,64.604506
28.186786,64.616359
28.158674,64.631458
28.135304,64.648776
28.115961,64.667510
28.100037,64.687038
28.075794,64.728033
28.060405,64.767680
28.051243,64.804498
28.044488,64.871765
28.046830,64.922895
28.061571,64.997319
28.088938,65.064804
28.118672,65.113022
28.150613,65.152945
28.183756,65.185802
28.253038,65.235719
28.319825,65.267173
28.381746,65.285575
28.437765,65.294853
28.537822,65.296170
28.612724,65.285048
28.721207,65.249606
28.820479,65.192532
28.879528,65.143974
28.928195,65.093490
29.002263,64.987785
29.049021,64.885793
29.076394,64.791224
29.090166,64.705701
29.091882,64.553115
29.074887,64.439116
29.052090,64.355480
29.002088,64.235440
28.933556,64.124928
28.870742,64.049579
28.806293,63.987671
28.673160,63.894073
28.546231,63.835871
28.429454,63.802783
28.324425,63.787288
28.138094,63.789879
27.999603,63.816190
27.898332,63.849379
27.753429,63.920413
27.620475,64.016480
27.535103,64.098932
27.404765,64.272640
27.322101,64.440988
27.273431,64.597375
27.248716,64.738867
27.244985,64.991089
27.274653,65.179021
27.314865,65.316425
27.403596,65.512563
27.525856,65.691389
27.620863,65.794414
27.819811,65.951281
28.011591,66.050167
28.189120,66.107709
28.349334,66.136134
28.634155,66.137313
28.845814,66.098222
29.000281,66.046746
29.220345,65.934414
29.420484,65.780559
29.532461,65.664630
29.702606,65.422867
29.809356,65.190670
29.870905,64.976256
29.900635,64.783100
29.899152,64.440392
29.853934,64.186216
29.795538,64.000982
29.669092,63.737490
29.496639,63.498344
29.369653,63.367467
29.105617,63.168930
28.852706,63.044836
28.619589,62.973815
28.409866,62.940143
28.038317,62.944423
27.763169,62.999788
27.562874,63.070291
27.278309,63.222085
27.020470,63.428454
26.881779,63.577727
26.671670,63.887412
26.540745,64.183443
26.466272,64.455925
26.431511,64.700809
26.438231,65.134141
26.499055,65.454654
26.575695,65.687764
26.739977,66.018616
26.962778,66.317975
27.121660,66.476781
27.450703,66.717096
27.764737,66.866464
28.053469,66.950995
28.312744,66.989926
28.771107,66.980171
29.109802,66.908492
29.355954,66.818918
29.705021,66.627575
30.020488,66.368581
30.185944,66.186024
30.436091,65.808475
30.591236,65.448614
30.678657,65.118044
30.718457,64.821401
30.706491,64.297382
30.630036,63.910490
30.535123,63.629484
30.332945,63.231275
30.059721,62.871759
30.059721,62.871759
31.333582,63.016356
31.333582,63.016356
31.333582,66.746945
33.439356,62.938043
33.439356,66.833703
33.078205,66.862619
33.161281,64.230966
31.305886,67.412089
30.862809,67.441006
30.862809,62.987436
31.333582,63.016356
31.333582,63.016356
